EventTime,EventReceivedTime,Date,Hour,DayOfWeek,MonthYear,Hostname,Keywords,EventType,SeverityValue,Severity,EventID,SourceName,ProviderGuid,Version,Task,OpcodeValue,RecordNumber,ProcessID,ThreadID,Channel,Domain,AccountName,UserID,AccountType,LogonType,IpAddress,IpPort,DeviceInstanceId,DeviceCount,Opcode,SourceModuleType,Message
2025-01-29 09:00:00,2025-01-29 09:00:04,2025-01-29,9,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9223301668110598144,INFO,1,INFO,4799,Microsoft-Windows-PushNotifications-Platform,cd900653-409d-4937-bbcc-4bde8ad6f65a,0,0,14,495462,5219,8303,Security,DESKTOP-RKJA15K,Robot,6460,,,88.125.4.78,29472,66068,7,Info,im_msvistalog,Application services.exe performed an action.
2025-02-05 11:00:00,2025-02-05 11:00:16,2025-02-05,11,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018431584274,INFO,2,INFO,10001,MsiInstaller,d2d7234a-a7c7-4911-a518-48c126da7bb5,0,111,0,231123,2094,8513,Security,NT AUTHORITY,Robot,1995,Well Known Group,,146.150.51.147,13023,71417,6,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-11 13:00:00,2025-02-11 13:00:21,2025-02-11,13,Tuesday,Feb-2025,DESKTOP-RKJA15K,576460752303423488,INFO,2,WARNING,4799,Microsoft-Windows-Security-Auditing,145a2518-721b-4107-9b8d-9b190330e292,0,0,0,717368,7933,5275,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,doris,2361,User,,7.247.121.153,9072,29124,10,Start,im_msvistalog,Application opera.exe performed an action.
2025-02-26 11:00:00,2025-02-26 11:00:15,2025-02-26,11,Wednesday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,5379,Microsoft-Windows-GroupPolicy,747a51c5-3459-493f-b3e8-93b603f96bae,0,0,0,655100,1098,2925,Microsoft-Windows-Crypto-NCrypt/Operational,DESKTOP-RKJA15K,doris,4807,,,106.201.42.149,25633,87790,1,Start,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-12 14:00:00,2025-02-12 14:00:14,2025-02-12,14,Wednesday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,3,INFO,600,PowerShell,afccb11d-f93d-446b-9323-7abf33739393,0,12544,0,365679,5244,3567,Microsoft-Windows-Ntfs/Operational,,Robot,1841,User,,120.87.110.9,41328,37511,7,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-15 16:00:00,2025-01-15 16:00:17,2025-01-15,16,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,8037,Microsoft-Windows-SMBServer,6c7c0af6-36e2-4cdb-8dc1-cc474f5ae2d1,0,0,0,289735,9261,5401,Microsoft-Windows-Application-Experience/Program-Telemetry,DESKTOP-RKJA15K,Robot,9183,User,,65.215.233.25,41741,95696,2,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-06 11:00:00,2025-01-06 11:00:06,2025-01-06,11,Monday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,1011,Microsoft-Windows-SMBServer,c8223a5f-aafb-4781-b045-79b9b301a6ad,0,1014,0,745899,6840,4382,Microsoft-Windows-Store/Operational,NT AUTHORITY,doris,8687,User,,193.126.152.43,9942,59268,2,Start,im_msvistalog,Application svchost.exe performed an action.
2025-01-03 11:00:00,2025-01-03 11:00:20,2025-01-03,11,Friday,Jan-2025,DESKTOP-RKJA15K,576495936809730048,INFO,2,INFO,1033,Microsoft-Windows-Security-Auditing,c086bcc6-f877-44fd-a842-37f0103a54ed,0,0,0,854114,2770,2750,Microsoft-Windows-Store/Operational,NT AUTHORITY,doris,3294,,,101.14.41.216,36704,85338,5,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-06 16:00:00,2025-01-06 16:00:25,2025-01-06,16,Monday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,WARNING,2,DEBUG,4205,Microsoft-Windows-Wcmsvc,16dafa74-e831-41e7-b11e-6d26198926a2,0,0,0,526023,1246,4620,Microsoft-Windows-Kernel-PnP/Device Management,,Robot,2224,Well Known Group,,136.236.170.10,55648,16374,3,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-25 09:00:00,2025-02-25 09:00:15,2025-02-25,9,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4672,Microsoft-Windows-Store,3e74ff58-b4a3-4abb-8401-865a5a846e41,0,2002,0,819506,4619,9392,Microsoft-Windows-WMI-Activity/Operational,NT AUTHORITY,Robot,6806,,,141.179.158.145,8120,74689,9,Start,im_msvistalog,Application None performed an action.
2025-02-10 14:00:00,2025-02-10 14:00:01,2025-02-10,14,Monday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,10,Microsoft-Windows-Windows Firewall With Advanced Security,821539a2-2613-482e-b1bf-d4d01ef34db3,0,0,0,775597,3583,3553,Microsoft-Windows-Security-Mitigations/KernelMode,DESKTOP-RKJA15K,Robot,3040,User,,166.171.97.255,53454,79816,2,Info,im_msvistalog,Application services.exe performed an action.
2025-01-07 09:00:00,2025-01-07 09:00:21,2025-01-07,9,Tuesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,AUDIT_SUCCESS,3,INFO,53504,Microsoft-Windows-Security-Auditing,1bf4a4a7-be50-4cea-84d8-45fdc1da4939,0,62170,2,701312,4451,1734,Microsoft-Windows-PushNotification-Platform/Operational,DESKTOP-RKJA15K,doris,8466,User,,70.200.26.65,62065,31862,4,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-07 14:00:00,2025-02-07 14:00:09,2025-02-07,14,Friday,Feb-2025,DESKTOP-RKJA15K,576460752303423488,INFO,3,INFO,600,Microsoft-Windows-Install-Agent,f828a52a-e3f0-468e-b1e5-57280d7d5f41,0,8001,130,627855,6184,2651,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,Robot,6762,User,,221.235.123.16,38642,45172,10,Info,im_msvistalog,Application opera.exe performed an action.
2025-03-04 15:00:00,2025-03-04 15:00:10,2025-03-04,15,Tuesday,Mar-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,1011,Microsoft-Windows-PushNotifications-Platform,00f087aa-62b0-48ab-a0ef-06f5f2d99020,0,0,0,883711,3173,4242,Microsoft-Windows-WMI-Activity/Operational,DESKTOP-RKJA15K,Robot,9192,User,,77.41.44.219,37575,43253,1,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-27 10:00:00,2025-01-27 10:00:28,2025-01-27,10,Monday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,2010,Microsoft-Windows-Store,dbcf255d-1469-463f-8cdf-b4a8155eb396,0,8002,57,734572,3287,7076,Security,NT AUTHORITY,doris,7683,User,,12.173.139.131,33136,18655,9,Start,im_msvistalog,Application winlogon.exe performed an action.
2025-01-31 10:00:00,2025-01-31 10:00:07,2025-01-31,10,Friday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,DEBUG,1040,Microsoft-Windows-Store,8f7b47da-6a14-4163-9b00-38b549e33746,0,62170,0,837795,4886,2642,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,doris,8289,User,,46.140.129.136,39784,82628,6,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-18 11:00:00,2025-02-18 11:00:23,2025-02-18,11,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,8037,Microsoft-Windows-Shell-Core,aa028f51-61a2-4540-a1f5-20ec020ca14e,0,0,0,421608,8637,5270,Microsoft-Windows-CodeIntegrity/Operational,NT AUTHORITY,Robot,8193,User,,142.159.138.32,5617,39898,3,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-27 11:00:00,2025-01-27 11:00:27,2025-01-27,11,Monday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,600,Microsoft-Windows-BrokerInfrastructure,b695affc-e808-4644-866c-4d47235b6105,0,0,0,450134,5546,4710,Security,DESKTOP-RKJA15K,Robot,7117,User,,83.187.89.232,62631,84595,6,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-28 14:00:00,2025-01-28 14:00:10,2025-01-28,14,Tuesday,Jan-2025,DESKTOP-RKJA15K,576460752309714944,WARNING,1,INFO,2413,Microsoft-Windows-Crypto-NCrypt,af4083c1-7967-4d53-b1f0-0e28cb7e9ad8,0,0,0,514482,7077,7574,Microsoft-Windows-GroupPolicy/Operational,NT AUTHORITY,Robot,7132,User,,58.249.143.105,33453,51944,4,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-23 11:00:00,2025-01-23 11:00:06,2025-01-23,11,Thursday,Jan-2025,DESKTOP-RKJA15K,4611686018429487104,WARNING,2,INFO,0,Microsoft-Windows-PushNotifications-Platform,91ed134a-fdae-4ee4-85b9-b9249aff74eb,0,0,14,975865,6104,1529,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,5667,Well Known Group,,215.45.77.123,57182,86359,2,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-12 15:00:00,2025-02-12 15:00:16,2025-02-12,15,Wednesday,Feb-2025,DESKTOP-RKJA15K,2305843009213694464,AUDIT_SUCCESS,2,INFO,1024,Microsoft-Windows-AppLocker,ace0043f-eb7c-4227-8442-9db00e650ed1,0,0,0,561086,3430,7098,Security,NT AUTHORITY,doris,3922,,,58.29.36.241,25487,85121,9,Start,im_msvistalog,Application winlogon.exe performed an action.
2025-01-29 12:00:00,2025-01-29 12:00:07,2025-01-29,12,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,WARNING,4,INFO,8012,Microsoft-Windows-Store,5d8c5209-f7a8-4de6-9aa4-bcc3226029d7,0,1102,0,560277,8155,1612,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,1693,Well Known Group,,142.214.67.118,26905,87045,9,Info,im_msvistalog,Application chrome.exe performed an action.
2025-03-04 09:00:00,2025-03-04 09:00:23,2025-03-04,9,Tuesday,Mar-2025,DESKTOP-RKJA15K,72057594037927936,ERROR,1,INFO,4799,Microsoft-Windows-Shell-Core,af5f688b-dfa5-4001-9c59-58be476c4f8f,0,0,0,654158,6414,5275,Microsoft-Windows-Store/Operational,DESKTOP-RKJA15K,doris,7048,User,,132.30.150.128,47230,87845,10,,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-24 12:00:00,2025-02-24 12:00:28,2025-02-24,12,Monday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,209,Microsoft-Windows-Bits-Client,1438e44b-c10f-4ab3-8489-24a9921a1653,0,24012,1,696841,6614,4645,Security,,doris,2485,User,,17.243.207.98,4891,62296,6,Info,im_msvistalog,Application malware.exe performed an action.
2025-01-17 13:00:00,2025-01-17 13:00:16,2025-01-17,13,Friday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775804,INFO,2,INFO,5061,PowerShell,cda80345-eb5a-4ca5-b6b2-c23e13cf0f15,0,56,0,689896,8693,3387,Security,NT AUTHORITY,Robot,7283,User,,188.119.105.231,58357,42035,8,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-13 15:00:00,2025-02-13 15:00:11,2025-02-13,15,Thursday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,5858,Microsoft-Windows-Crypto-NCrypt,9f97c461-7e94-4302-9f70-3959f209c350,0,13826,0,391181,4132,6468,Application,DESKTOP-RKJA15K,Robot,9641,User,,170.121.2.14,55062,86695,9,Info,im_msvistalog,Application services.exe performed an action.
2025-02-04 09:00:00,2025-02-04 09:00:05,2025-02-04,9,Tuesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,0,Microsoft-Windows-Security-Auditing,a90032e8-6428-4e90-a91a-b56624dc752b,0,811,2,240447,1650,9620,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,5666,,,223.41.93.136,25486,19141,5,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-21 16:00:00,2025-02-21 16:00:12,2025-02-21,16,Friday,Feb-2025,DESKTOP-RKJA15K,2306124492780339200,INFO,1,INFO,40962,Microsoft-Windows-Shell-Core,beaf9cfd-c919-4978-82dd-ea633d274273,0,0,0,765315,1827,2824,Security,NT AUTHORITY,Robot,5302,,,112.9.44.45,43751,48425,5,,im_msvistalog,Application services.exe performed an action.
2025-02-24 10:00:00,2025-02-24 10:00:13,2025-02-24,10,Monday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,11707,Microsoft-Windows-Kernel-PnP,bb5b87b9-82d5-4cee-b120-017368885d32,0,6,0,876491,4637,1769,Application,NT AUTHORITY,Robot,9514,Well Known Group,,22.113.50.113,34282,97962,1,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-26 15:00:00,2025-02-26 15:00:22,2025-02-26,15,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,4,INFO,1034,Microsoft-Windows-Security-Auditing,f946bd45-8f00-401f-bc0e-3aa3689aa9a3,1,0,0,421201,1537,5533,Microsoft-Windows-Kernel-PnP/Device Management,,doris,1140,User,,126.185.205.52,56772,75336,3,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-03 12:00:00,2025-02-03 12:00:08,2025-02-03,12,Monday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,4672,PowerShell,f73483cd-9da0-40f5-8580-e1191a231432,0,12544,0,938912,6533,5740,Microsoft-Windows-Kernel-PnP/Device Management,NT AUTHORITY,Robot,4282,User,,188.193.74.133,6508,62694,8,Info,im_msvistalog,Application None performed an action.
2025-01-21 16:00:00,2025-01-21 16:00:12,2025-01-21,16,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,ERROR,3,INFO,10000,Microsoft-Windows-AppLocker,3808cb95-efe1-49b3-a75f-52ce998f188f,2,0,0,855212,1836,6246,Microsoft-Windows-Store/Operational,DESKTOP-RKJA15K,doris,8811,,,20.48.246.24,58674,86651,3,Start,im_msvistalog,Application None performed an action.
2025-03-05 13:00:00,2025-03-05 13:00:17,2025-03-05,13,Wednesday,Mar-2025,DESKTOP-RKJA15K,4611686018427453440,VERBOSE,3,INFO,5061,MsiInstaller,4efae79d-d047-483b-b65d-260a4896e3f1,0,811,0,168280,3887,8584,Application,DESKTOP-RKJA15K,Robot,3864,User,,63.122.241.116,7825,91055,7,,im_msvistalog,Application None performed an action.
2025-01-30 16:00:00,2025-01-30 16:00:23,2025-01-30,16,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036317904896,INFO,3,INFO,6000,Microsoft-Windows-Security-Auditing,b1d758e3-0773-447a-bcac-8b4ca667147b,0,13826,14,674022,3080,6378,Application,,doris,4804,User,,109.74.7.140,17883,83716,8,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-08 11:00:00,2025-01-08 11:00:15,2025-01-08,11,Wednesday,Jan-2025,DESKTOP-RKJA15K,72057594037927936,INFO,2,INFO,16,Microsoft-Windows-Application-Experience,93951ce7-ae6c-431a-bbd4-b9d7a3be81b0,0,0,2,750165,2091,2837,Microsoft-Windows-Store/Operational,DESKTOP-RKJA15K,Robot,6271,User,,199.220.137.56,13804,83937,3,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-05 15:00:00,2025-02-05 15:00:20,2025-02-05,15,Wednesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,3,INFO,10,Microsoft-Windows-AppReadiness,0b6bb826-df0b-4d0f-b9b4-dc1f7ee863c1,0,0,0,183430,6937,1960,Security,DESKTOP-RKJA15K,Robot,2339,,,174.146.203.61,1375,95370,5,Info,im_msvistalog,Application malware.exe performed an action.
2025-01-03 14:00:00,2025-01-03 14:00:19,2025-01-03,14,Friday,Jan-2025,DESKTOP-RKJA15K,4611686018427453440,INFO,2,INFO,8011,Microsoft-Windows-Crypto-DPAPI,f81d91e7-bc0c-4f1e-a5fb-092363e0faf9,0,13824,0,459855,8493,8647,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,Robot,7848,User,,15.38.25.216,41199,27377,7,Info,im_msvistalog,Application services.exe performed an action.
2025-02-25 13:00:00,2025-02-25 13:00:17,2025-02-25,13,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4624,Microsoft-Windows-Install-Agent,7804762d-0504-43b3-8991-f7edd719556b,0,0,2,933480,8600,8602,Microsoft-Windows-WMI-Activity/Operational,DESKTOP-RKJA15K,Robot,5423,User,196608,111.11.197.119,61366,45937,9,Start,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-20 11:00:00,2025-02-20 11:00:04,2025-02-20,11,Thursday,Feb-2025,DESKTOP-RKJA15K,-9187343239835811840,INFO,2,INFO,4624,Microsoft-Windows-Bits-Client,6f2ed973-fc98-4cf0-8832-48607835f692,0,0,0,130596,5757,3354,Microsoft-Windows-Wcmsvc/Operational,,Robot,3201,User,,49.83.1.104,28859,52673,4,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-12 16:00:00,2025-02-12 16:00:23,2025-02-12,16,Wednesday,Feb-2025,DESKTOP-RKJA15K,72057594037927936,AUDIT_SUCCESS,3,INFO,6000,Microsoft-Windows-RestartManager,13922285-9262-400d-a1f2-279f3728e7e3,0,8001,0,641671,2226,2499,Security,NT AUTHORITY,doris,4528,User,,184.91.241.97,44880,48195,2,,im_msvistalog,Application trojan.exe performed an action.
2025-02-27 15:00:00,2025-02-27 15:00:25,2025-02-27,15,Thursday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,15,Microsoft-Windows-GroupPolicy,d5363d9d-06d8-4741-bb9b-58c6656c9b8d,0,8001,130,726519,8230,3807,Application,NT AUTHORITY,Robot,5337,User,,33.142.81.111,6422,21143,1,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-02 10:00:00,2025-01-02 10:00:16,2025-01-02,10,Thursday,Jan-2025,DESKTOP-RKJA15K,72057594037927936,AUDIT_SUCCESS,4,WARNING,0,Microsoft-Windows-PushNotifications-Platform,49400c3c-a5d9-4d6a-a2d4-007718342f43,0,0,0,524496,5236,7524,Microsoft-Windows-Store/Operational,DESKTOP-RKJA15K,doris,2474,,,74.2.185.248,45333,24672,5,Info,im_msvistalog,Application services.exe performed an action.
2025-01-17 14:00:00,2025-01-17 14:00:21,2025-01-17,14,Friday,Jan-2025,DESKTOP-RKJA15K,-9223372036854773760,AUDIT_SUCCESS,2,INFO,62171,Microsoft-Windows-HttpService,0bd790ca-a0b3-40eb-a6f1-6ac9550e6437,0,62170,0,572117,8493,1785,Application,DESKTOP-RKJA15K,doris,1029,User,,56.25.186.5,37114,55336,6,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-09 12:00:00,2025-01-09 12:00:22,2025-01-09,12,Thursday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,AUDIT_SUCCESS,2,INFO,812,Microsoft-Windows-WMI-Activity,8f6533b6-49ba-4ac6-affe-2bb2b8f3a581,0,62170,0,234822,3977,6920,Microsoft-Windows-Provisioning-Diagnostics-Provider/Admin,NT AUTHORITY,doris,3627,User,,53.114.55.232,53852,83647,4,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-23 12:00:00,2025-01-23 12:00:21,2025-01-23,12,Thursday,Jan-2025,DESKTOP-RKJA15K,2306124492780339200,INFO,2,INFO,1223,Microsoft-Windows-Store,6596cdf5-0d92-409d-93af-3980291353f2,0,3,2,917731,9237,5193,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,Robot,9611,,,175.5.162.184,58712,61494,1,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-21 10:00:00,2025-02-21 10:00:01,2025-02-21,10,Friday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,ERROR,2,INFO,16,Microsoft-Windows-Time-Service,586d8dde-e5cb-478e-ba02-28e0a3fc118e,2,32,0,668262,8776,5048,Microsoft-Windows-Shell-Core/Operational,NT AUTHORITY,Robot,4170,User,,36.180.200.237,8752,62622,3,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-06 17:00:00,2025-01-06 17:00:04,2025-01-06,17,Monday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,40961,Microsoft-Windows-RestartManager,069e89fe-6e05-4420-bdc6-e7752cdb1705,0,62170,1,382177,7066,7231,Microsoft-Windows-AppLocker/MSI and Script,NT AUTHORITY,doris,4821,User,,164.109.197.86,61980,36817,10,Info,im_msvistalog,Application services.exe performed an action.
2025-01-21 15:00:00,2025-01-21 15:00:11,2025-01-21,15,Tuesday,Jan-2025,DESKTOP-RKJA15K,144115188075855936,INFO,4,INFO,1011,Microsoft-Windows-Store,cb321cbc-8a96-4aaa-b17d-b2269a5d1f46,0,0,0,238779,3867,4906,Application,,Robot,9256,User,,59.105.158.197,30701,27349,7,Start,im_msvistalog,Application opera.exe performed an action.
2025-02-24 16:00:00,2025-02-24 16:00:21,2025-02-24,16,Monday,Feb-2025,DESKTOP-RKJA15K,2305843009280868352,AUDIT_SUCCESS,2,WARNING,1033,Microsoft-Windows-Application-Experience,edee6a03-f1ab-4059-910c-1da0de328c6c,0,1,197,442682,7284,1765,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,Robot,5770,,,47.162.19.49,33153,53503,5,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-19 11:00:00,2025-02-19 11:00:29,2025-02-19,11,Wednesday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,1,Microsoft-Windows-StorageManagement,23c9528f-7eb0-4eb6-88de-e84879771e08,3,0,0,452495,4929,7257,System,,doris,7077,,,178.130.213.237,23489,35119,4,Info,im_msvistalog,Application services.exe performed an action.
2025-02-28 15:00:00,2025-02-28 15:00:26,2025-02-28,15,Friday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,8001,Microsoft-Windows-Dhcp-Client,524ea137-a3d8-4f7c-9c04-bcdb0a8a85c2,3,62170,1,144585,8797,4198,System,DESKTOP-RKJA15K,doris,9651,User,,87.136.146.67,11564,38001,7,Start,im_msvistalog,Application winlogon.exe performed an action.
2025-02-07 16:00:00,2025-02-07 16:00:17,2025-02-07,16,Friday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,VERBOSE,1,INFO,4205,Microsoft-Windows-Security-Auditing,d53b230a-3d64-46eb-b0b7-fde56a3ea0c7,0,3,0,130415,5044,3947,Microsoft-Windows-GroupPolicy/Operational,,doris,3414,,,189.102.41.38,30595,72485,1,Info,im_msvistalog,Application malware.exe performed an action.
2025-01-28 16:00:00,2025-01-28 16:00:16,2025-01-28,16,Tuesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,600,Microsoft-Windows-Shell-Core,729ca47b-3362-4cef-aae5-ffe9636f1b64,1,0,0,264731,6015,1121,Microsoft-Windows-UniversalTelemetryClient/Operational,NT AUTHORITY,doris,6419,,,84.239.102.87,43598,13577,1,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-03 11:00:00,2025-01-03 11:00:24,2025-01-03,11,Friday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4799,Microsoft-Windows-PushNotifications-Platform,cc7a23ad-b68c-4e05-ad26-876df347fea9,0,0,0,810152,6183,1468,Microsoft-Windows-SMBServer/Operational,NT AUTHORITY,Robot,5499,User,,213.118.238.2,11957,15626,2,Info,im_msvistalog,Application None performed an action.
2025-01-02 10:00:00,2025-01-02 10:00:12,2025-01-02,10,Thursday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,5320,Microsoft-Windows-Security-Auditing,1ffb60f7-b079-4ff7-94e1-5930d1a7a23d,0,0,0,938614,4628,6494,Microsoft-Windows-Bits-Client/Operational,NT AUTHORITY,Robot,8304,User,,31.62.34.218,24866,63222,6,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-30 13:00:00,2025-01-30 13:00:03,2025-01-30,13,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223336852482686976,AUDIT_SUCCESS,2,INFO,4624,Microsoft-Windows-Shell-Core,7a14c3d9-2352-4778-bba7-a194c29999b6,0,0,0,297300,9512,8831,Security,,doris,6721,User,,137.29.187.16,44589,82448,8,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-10 15:00:00,2025-02-10 15:00:06,2025-02-10,15,Monday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,5858,Microsoft-Windows-Kernel-PnP,e72d02a4-b8a3-4fd7-9a17-a62da0c89b38,3,0,0,182515,9399,8898,Security,,doris,3737,User,,182.25.252.185,53163,12939,8,Start,im_msvistalog,Application None performed an action.
2025-03-07 16:00:00,2025-03-07 16:00:13,2025-03-07,16,Friday,Mar-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,1011,Microsoft-Windows-Store,bf6bd004-affb-41bf-95e2-756bbcf847c4,0,56,55,775956,2103,9670,Microsoft-Windows-AppxPackaging/Operational,NT AUTHORITY,doris,6390,User,,3.167.18.10,51840,42109,5,Info,im_msvistalog,Application opera.exe performed an action.
2025-01-30 16:00:00,2025-01-30 16:00:02,2025-01-30,16,Thursday,Jan-2025,DESKTOP-RKJA15K,-9187343239835811840,WARNING,2,INFO,2029,Microsoft-Windows-Audio,63449448-9141-4b27-860d-ce2b5cc4d4e7,0,0,0,913020,4729,8676,Microsoft-Windows-Application-Experience/Program-Telemetry,,doris,9040,User,,211.147.105.205,7575,87200,7,Info,im_msvistalog,Application malware.exe performed an action.
